id	logFC	AveExpr	t	P.Value	adj.P.Val	B
PPP1R11	-0.125149620689658	11.2060749056604	-1.72134909403171	0.09073365637623	0.322128574261582	-4.80693071949635
UPF2	0.103486385057469	8.20597179245283	1.7211151075255	0.0907764247485965	0.322128574261582	-4.8073040565512
ILVBL	-0.109957120689655	8.51693628301887	-1.7207845982881	0.0908368640493956	0.322128574261582	-4.80783132301173
CROCC	-0.15387537356322	7.24253820754717	-1.72075074319359	0.0908430569122554	0.322128574261582	-4.8078853274467
GRHPR	-0.113557097701152	8.4995521509434	-1.71991627385629	0.0909958105012212	0.32252410008268	-4.80921614246701
RGS3	0.158785261494252	7.44873058490566	1.71922002020906	0.0911234253300953	0.322830206714951	-4.81032608837286
TLX1	0.172958228448274	7.01571839622641	1.71868631628428	0.0912213468018256	0.322834774568693	-4.81117663018194
HIST1H3A	0.21164299137931	5.69865890566038	1.71864328833915	0.0912292451490382	0.322834774568693	-4.81124519173547
ANKRD26	-0.14077168821839	6.26282577358491	-1.71853857307449	0.0912484693771977	0.322834774568693	-4.81141204062731
SERPINA5	0.176607551724137	5.24686232075472	1.71808285606379	0.0913321714734356	0.32284584081464	-4.81213805492192
SPINT2	-0.178084479885056	9.33742613207547	-1.71806950810504	0.0913346240644411	0.32284584081464	-4.81215931729403
PTPN20B	0.171692297413795	6.33322771698113	1.71774517437294	0.091394234759346	0.32284584081464	-4.81267591296768
TGFBI	-0.227560535919547	11.2650334528302	-1.71762348338882	0.0914166091547715	0.32284584081464	-4.8128697186775
SLC16A1	0.113171999999999	6.83136530188679	1.7163339759235	0.0916539790295359	0.323538132559832	-4.81492263974305
HSPA1A	0.414886998563215	9.5876788490566	1.71563070802265	0.0917836493631737	0.323849792568168	-4.81604167413903
NCALD	-0.214974818965518	7.55578701886792	-1.71499646515285	0.0919007224876907	0.324105591474534	-4.81705052419822
MT1H	0.178540372126434	8.65895394339623	1.71478938058476	0.0919389743257688	0.324105591474534	-4.81737984818465
BNIP3L	0.227641505747123	10.6765622264151	1.71273601034516	0.0923189761258693	0.325298652481339	-4.820643369201
DRP2	0.191682512931035	6.51253650943396	1.71196219354228	0.0924625162847635	0.325516034812736	-4.8218723249673
GATA2	-0.163531556034483	6.74967509433962	-1.71175869329416	0.0925002953820913	0.325516034812736	-4.82219543614214
NCL	-0.102957192528732	9.7254878490566	-1.71138469447439	0.0925697601295643	0.325516034812736	-4.8227891697358
EIF4A2	-0.199908267241382	11.7162469811321	-1.71136537126319	0.0925733502985788	0.325516034812736	-4.82281984271603
PEX11B	-0.182224403735638	9.5712558490566	-1.71128308724874	0.092588639597898	0.325516034812736	-4.82295045396813
ACP2	-0.183354691091951	8.36230105660377	-1.71074984944586	0.0926877716845262	0.325718231344006	-4.82379673782541
SLC7A1	0.218460469827582	8.1094708490566	1.70995275449194	0.0928361195635399	0.326093120154517	-4.82506133979701
MAPK11	0.121280744252873	6.94310724528302	1.7094227839289	0.0929348610427834	0.32629350494429	-4.82590185294599
ANXA6	-0.12310454310345	8.29794266037736	-1.70815391767735	0.0931716217093843	0.326978076904772	-4.82791327761234
EPM2AIP1	0.132425420977007	7.7452871509434	1.70734931905186	0.0933220110151383	0.327359057913255	-4.82918804498935
FUT1	0.110271386494253	7.04315813207547	1.70680339077067	0.0934241655432179	0.327570573271158	-4.83005268088351
CCDC85B	-0.161231686781608	8.62838247169811	-1.70630051120531	0.0935183462740346	0.327742743821428	-4.83084891726882
TGM3	0.254434619252874	7.9462541509434	1.70609409816425	0.093557026539365	0.327742743821428	-4.83117568128865
TGFBR3	-0.302129892241384	8.46324201886793	-1.70425774525109	0.0939017259582686	0.328803090536649	-4.83408117564167
SCD	-0.224166370689661	7.10414967924528	-1.70359704495027	0.0940260007476723	0.329091002616853	-4.83512585520667
DGAT1	0.289102165229879	8.45021701886792	1.70314797118762	0.0941105468206642	0.329107428113712	-4.83583570980455
LMOD1	0.163162665229879	7.41424122641509	1.70312538929899	0.0941147999129169	0.329107428113712	-4.83587140074906
COPA	-0.110172824712643	10.3641963396226	-1.70254044490344	0.0942250240024235	0.329345706941923	-4.83679576443001
OLFML1	0.128878500000002	7.1626299245283	1.70174335820798	0.0943753942409497	0.329724033629318	-4.83805490933683
PDIA3	0.112509607758618	8.35995573584906	1.70142859054604	0.094434829481154	0.329776698248677	-4.83855199699901
VPS11	-0.118172454022991	8.30603343396226	-1.70105177539465	0.094506021207801	0.329776698248677	-4.83914696284972
MSX1	0.119652025862066	7.24090522641509	1.70098808856579	0.0945180579304421	0.329776698248677	-4.83924750839987
FEM1B	0.104349114942532	7.46051001886792	1.70056256403234	0.094598513866702	0.329776698248677	-4.83991921836812
TNFRSF17	0.245042183908045	5.75621501886792	1.7003583961786	0.0946371368556178	0.329776698248677	-4.84024145314187
NISCH	-0.299647505747128	9.54457026415094	-1.70032582410362	0.0946432998040544	0.329776698248677	-4.84029285790223
CCT6B	0.19041864367816	6.392723	1.70006930404183	0.0946918474012042	0.329799019920705	-4.84069766313469
KIF14	0.110890502873565	6.86821201886792	1.69945483588365	0.0948082216671396	0.330057447850104	-4.84166711069899
MAGEA2	0.144856008620687	5.36596258490566	1.69903176070839	0.0948884163684041	0.330082890634271	-4.84233441436717
CAD	-0.100423370689658	8.05719811320755	-1.69897127820483	0.0948998855005252	0.330082890634271	-4.84242979940705
SLC31A1	0.133850893678161	8.40071858490566	1.69848870863008	0.0949914347165685	0.33025453935667	-4.84319073542901
USP32	0.170514573275861	7.22765130188679	1.69736145350149	0.0952055716348162	0.330852044233602	-4.84496748277254
BTF3	0.114052840517237	9.98667739622642	1.6963269487726	0.0954024386792573	0.33129565167919	-4.84659710776088
MYH9	-0.168577008620689	12.388147	-1.69624583443562	0.0954178889451693	0.33129565167919	-4.84672484708822
GPR15	-0.124556136494253	7.16155043396226	-1.6948160401413	0.0956905672368972	0.332095068379582	-4.84897559501711
LITAF	-0.158464461206895	12.9550259056604	-1.69384950852524	0.0958752586996416	0.332512017621581	-4.85049612043181
ZNF142	-0.148684962643679	7.56624666037736	-1.69374271187609	0.0958956841006782	0.332512017621581	-4.85066408268428
RAG2	0.175996922413793	5.99866045283019	1.69315535277307	0.0960080834583535	0.332616562227409	-4.85158766973135
ZBTB20	-0.150390833333335	8.08838450943396	-1.69304573014533	0.0960290732646932	0.332616562227409	-4.85176001289441
TAP1	-0.196818267241387	10.8554927358491	-1.69291902325105	0.0960533389514367	0.332616562227409	-4.8519592025919
NCOA4	-0.273261886494252	12.5858228867925	-1.69173516164637	0.0962803043739465	0.33273543858117	-4.85381964632332
LPL	0.222129570402297	7.16113588679245	1.69159412755688	0.0963073722467399	0.33273543858117	-4.85404120408169
PRG4	-0.223144702586207	5.75157883018868	-1.69155558859829	0.0963147698982614	0.33273543858117	-4.85410174404177
IRF3	-0.151905380747131	9.39263916981132	-1.6911956216334	0.0963838890289705	0.33273543858117	-4.85466714799648
BUB1B	0.124713413793104	6.39701741509434	1.69114903284479	0.0963928377630985	0.33273543858117	-4.85474031760294
IFNA1	0.20825936781609	6.11399790566038	1.69079277809881	0.0964612894387781	0.33273543858117	-4.85529977044709
PIK3CB	-0.123682239942532	7.54595660377359	-1.69043571655332	0.096529936206576	0.33273543858117	-4.85586038401043
BMP6	0.315613469827584	7.40118803773585	1.69018631912106	0.0965779078448311	0.33273543858117	-4.8562518936905
TRPM2	0.124176660919538	7.24599688679245	1.68998467468179	0.0966167085053237	0.33273543858117	-4.85656840170413
PIK3C2G	-0.18525847557471	5.85843211320755	-1.68986040636774	0.0966406267381392	0.33273543858117	-4.85676344060437
DNASE1L2	0.109905520114943	6.17003956603774	1.68977730629282	0.096656623931048	0.33273543858117	-4.85689385883536
CLINT1	-0.139109913793108	9.25295775471698	-1.68972124527742	0.0966674171943542	0.33273543858117	-4.8569818383943
HIPK3	0.116145991379304	7.14526083018868	1.68971019189801	0.0966695453860093	0.33273543858117	-4.85699918474603
UBE2D2	0.0777770258620674	8.40969849056604	1.68947620689971	0.0967146053389227	0.33273543858117	-4.85736635947878
GRIK2	0.16032190229885	6.36256447169811	1.68942007179683	0.0967254181922005	0.33273543858117	-4.85745444119943
GATM	-0.266957041666665	6.20371920754717	-1.68908706670997	0.0967895827038481	0.332809874446536	-4.85797690618027
FBP2	-0.180521551724137	6.31836105660377	-1.68873448492356	0.0968575574206722	0.332897340524453	-4.85852998494947
ZHX3	-0.174241843390803	7.43708441509434	-1.68839875646155	0.0969223194014479	0.332973692552999	-4.85905653024361
VEGFC	-0.117833712643679	7.06934428301887	-1.68629815983516	0.0973283320667599	0.334221819550006	-4.86234889950157
SYNCRIP	-0.117253587643679	8.61097258490566	-1.68569186606083	0.0974457785701175	0.334478361004272	-4.86329848860911
PTPRJ	0.175205147988507	7.12248650943396	1.68471940860634	0.0976343983828941	0.334978869681951	-4.86482092927508
DGKD	0.104180353448275	8.32974509433962	1.68417890233462	0.097739365572431	0.33519205739257	-4.86566678282872
EVI5	0.167708264367816	7.74414556603774	1.68354629533452	0.0978623364856376	0.335466774129041	-4.86665645742846
LIG4	0.109637021551722	7.08662394339623	1.68278011036996	0.0980114432618946	0.33583080340087	-4.86785465878249
ATF5	-0.224690188218387	9.18282960377359	-1.68234117585505	0.0980969479813805	0.335962724309974	-4.8685408672346
KRT37	-0.131338790229887	5.42486096226415	-1.68214182340229	0.0981358021687452	0.335962724309974	-4.86885247180462
GCNT2	-0.139977709770117	5.68359333962264	-1.68184859516742	0.0981929758739304	0.336011468819143	-4.86931075172371
ZBTB1	0.147579091954021	6.81472949056604	1.6815126752289	0.0982585071961108	0.336051916562762	-4.86983566524381
CDH6	0.142484304597698	6.23165394339623	1.68125138264543	0.0983095050020095	0.336051916562762	-4.87024389972889
APEX1	-0.165913079022992	10.0373658301887	-1.68112787951881	0.0983336172921958	0.336051916562762	-4.87043683687611
IGSF3	0.170778431034483	5.39492030188679	1.68017137132555	0.0985205266982106	0.336336297275435	-4.87193066656048
C15orf39	-0.196236906609196	9.71518354716981	-1.68004653207011	0.0985449427754356	0.336336297275435	-4.87212557823377
APITD1	0.107261652298849	6.91369975471698	1.67993143140307	0.098567458574839	0.336336297275435	-4.87230527349304
TARP	-0.297159932471265	7.08782926415094	-1.67969428252405	0.0986138625414589	0.336336297275435	-4.87267547560346
FSHB	0.119749113505745	6.70794464150943	1.67939500087539	0.0986724498692267	0.336336297275435	-4.87314260318104
PODXL	-0.192069797413794	7.20543683018868	-1.67938355097753	0.0986746918661384	0.336336297275435	-4.87316047303011
YARS	-0.139981814655179	9.86796230188679	-1.67887134344215	0.0987750296223776	0.336434235550839	-4.87395976289765
C21orf33	-0.168882448275863	9.13394662264151	-1.67879800114863	0.0987894036922857	0.336434235550839	-4.87407419416018
NCAPH	0.202512471264361	6.87862237735849	1.67838030701349	0.0988712986358316	0.336566673825149	-4.87472580968887
NSDHL	-0.113521429597707	8.41023479245283	-1.67704495230671	0.0991334876024076	0.337312466946279	-4.87680802462519
RPA3	0.13067867097701	8.41321513207547	1.67655566208831	0.0992296993788146	0.33749310184207	-4.87757060012667
HPS5	-0.104831905172416	7.20280739622642	-1.67630809534118	0.0992784089129852	0.337512088685066	-4.87795636504436
NDUFC1	-0.0997086149425321	9.46540262264151	-1.67594864908596	0.0993491659688619	0.337605980404825	-4.87851637223648
CELSR3	-0.154667160919542	7.18525113207547	-1.6742231281901	0.0996894106190785	0.338579181779217	-4.8812031802422
GRK1	0.107189418103449	6.60446518867924	1.6740576919969	0.0997220820343848	0.338579181779217	-4.88146064998121
ZBTB5	-0.133678222701151	7.86549960377358	-1.6732297517751	0.0998857208707716	0.338987706649895	-4.88274883610609
ALG13	0.214306935344826	6.64438766037736	1.67275314181463	0.099980020490847	0.339160659020966	-4.88349012981423
CPE	0.22385729597701	7.08413503773585	1.67191132999351	0.10014675520408	0.339579075488359	-4.88479897442201
PAFAH1B3	-0.113646350574715	7.63265298113208	-1.67064357446303	0.100398284687028	0.340266228331778	-4.88676895437704
FZD7	0.175889399425285	6.96026745283019	1.67045187252885	0.100436364355534	0.340266228331778	-4.88706672507303
LYPLA1	-0.102994922413794	8.57938503773585	-1.6701550385099	0.100495350787092	0.340318743080823	-4.88752773675267
TNFRSF13B	0.110619781609193	8.05769947169811	1.66945336172827	0.100634899748889	0.340643912385298	-4.88861721461317
CYP2A7	0.0838049698275878	6.9691359245283	1.66842452122003	0.100839801531953	0.341157899392353	-4.89021392653424
EMR1	-0.204334554597699	7.60922771698113	-1.66825332172524	0.100873930385114	0.341157899392353	-4.8904795340087
CYP26A1	-0.113744113505748	6.42600011320755	-1.66790242726063	0.100943911217139	0.341203659789031	-4.89102385251199
TXNDC9	0.130892482758621	7.38710241509434	1.66759001667899	0.101006250419604	0.341203659789031	-4.89150838678813
ADCYAP1	0.124997433908046	6.82622290566038	1.66752986398299	0.101018257057396	0.341203659789031	-4.891601671431
SPRY2	0.307865334770111	7.4032770754717	1.66619763140193	0.101284473683954	0.341903874133772	-4.89366691691906
ADAM17	0.165473436781606	7.56896973584906	1.66605533649168	0.101312942003094	0.341903874133772	-4.89388741654051
GNL1	-0.108388431034479	8.55352162264151	-1.66508347244595	0.101507553641285	0.342242170691366	-4.89539295931826
PTPRA	-0.100634112068969	8.19214230188679	-1.66468108203617	0.101588220057454	0.342242170691366	-4.89601608217365
DZIP1	0.162693864942532	6.70161475471698	1.66452331673574	0.101619861260568	0.342242170691366	-4.89626035304749
GNA15	-0.22358031178161	8.60348681132075	-1.66424196762666	0.101676308272453	0.342242170691366	-4.89669591917775
HMGCR	0.196563341954024	9.02337994339623	1.6640578051626	0.101713270630652	0.342242170691366	-4.89698099141317
EPO	0.111079035919539	6.26648688679245	1.66387157230899	0.101750659699231	0.342242170691366	-4.897269239564
CYB561	-0.173654794540231	6.94862054716981	-1.66380238776181	0.101764552408456	0.342242170691366	-4.89737631486028
MPPE1	-0.186903768678158	9.25952035849057	-1.66365210543986	0.101794735424495	0.342242170691366	-4.89760888944594
IL5RA	-0.183819048850575	6.2134618490566	-1.66320565641531	0.101884444353961	0.342242170691366	-4.89829969530951
NR3C2	-0.132512109195405	7.17887320754717	-1.66319825976517	0.10188593117206	0.342242170691366	-4.89831113899192
CARS	0.132366452586201	8.29612330188679	1.66315696749571	0.101894231754521	0.342242170691366	-4.89837502323313
HIST1H2AD	-0.213988123563215	7.2126790754717	-1.66285442611947	0.101955065564866	0.342299589494054	-4.89884304848967
CLUAP1	-0.170430172413798	6.99691975471698	-1.66221399028504	0.102083939794497	0.342546303311281	-4.89983353622533
LRIG2	-0.105771875000003	6.67803769811321	-1.66188281584025	0.102150633893583	0.342546303311281	-4.90034559032964
IGFBP5	-0.129549446839084	7.66006924528302	-1.66183701204748	0.102159860967101	0.342546303311281	-4.90041640382984
SKAP2	0.203009577586208	9.73462096226415	1.66135755874252	0.102256486675525	0.342723453842679	-4.90115754176328
ZMPSTE24	0.213181517241377	9.14138749056604	1.66070790064786	0.10238753344142	0.343015769140648	-4.9021614742057
JAG1	0.11207037643678	7.92348594339623	1.66001428855146	0.10252759790488	0.343338032179542	-4.90323293895683
LIMK2	0.111774291666666	7.86463922641509	1.65905879617235	0.102720801468111	0.343837892339365	-4.9047082849458
CALCOCO2	0.118333175287354	9.0100189245283	1.65684955921755	0.103168655104476	0.344953481408915	-4.90811656453997
MFSD7	0.161653370689652	7.61500109433962	1.65682138886153	0.103174376041668	0.344953481408915	-4.9081599976351
FOXD2	-0.156896752873565	6.260749	-1.65676260533862	0.103186314845166	0.344953481408915	-4.90825062800867
GYPB	0.315165719827585	7.69452579245283	1.65603761722079	0.103333651102299	0.345183375905202	-4.90936815068828
TSFM	-0.10370595402299	8.43593556603774	-1.65572148726219	0.103397950609111	0.345183375905202	-4.90985530654773
SOX2	0.116057994252874	7.50882426415094	1.65559132885764	0.103424433773967	0.345183375905202	-4.91005585609
BMX	0.224185382183909	6.34354605660377	1.65555654343076	0.103431512458178	0.345183375905202	-4.91010945145992
LAMP3	0.297996074712643	6.67208462264151	1.65523150662889	0.103497675161378	0.345203938075949	-4.910610200215
RHOG	-0.188220951149429	12.4136660943396	-1.65504094211705	0.103536481488599	0.345203938075949	-4.91090374091515
NPAS2	0.128309600574713	6.74729505660377	1.65487637448717	0.103570003399224	0.345203938075949	-4.91115721213914
ALG3	-0.0981459252873584	8.88316567924528	-1.6546253013026	0.10362116328908	0.345227426096356	-4.91154387757791
SMARCA5	0.0860727183908017	7.93690922641509	1.653872733629	0.103774633719196	0.345591609994225	-4.91270255272909
SRD5A2	-0.156699153735631	5.31628124528302	-1.65352308386801	0.103846000563149	0.345682177969887	-4.91324072182332
